market,funding_total_usd,status,status_binary,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,SUM_funding_total_usd
 Education ," 12,00,000 ",operating,operating,USA,OH,Cleveland,Elyria,1,1/1/64,1,Q1,1964,9/26/13,9/26/13,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000
 Education ," 1,21,23,837 ",acquired,not_operating,USA,NY,New York City,New York,4,3/1/11,3,Q1,2011,5/1/11,4/5/12,18000,6000000,0,0,0,0,0,0,6105837,0,0,0,0,1000000,5000000,0,0,0,0,0,0,18123837
 E-Commerce ," 15,00,000 ",operating,operating,USA,CA,San Diego,San Diego,1,1/1/13,1,Q1,2013,1/1/13,1/1/13,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
 Advertising ," 7,00,000 ",operating,operating,USA,PA,Philadelphia,West Chester,1,8/1/10,8,Q3,2010,5/27/11,5/27/11,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000
 Hospitality ," 4,45,00,000 ",operating,operating,USA,NY,New York City,New York,5,1/1/10,1,Q1,2010,1/1/10,11/4/11,500000,44000000,0,0,0,0,0,0,0,0,0,0,0,3000000,10000000,30000000,0,0,0,0,0,87500000
 Optimization ," 5,09,89,765 ",operating,operating,USA,MD,Baltimore,Columbia,5,1/1/06,1,Q1,2006,2/14/08,3/27/14,0,50989765,0,0,0,0,0,0,0,0,0,0,0,10000000,13000000,11000000,15000000,0,0,0,0,99989765
 Advertising ," 25,00,000 ",operating,operating,USA,CA,SF Bay Area,Emeryville,1,1/1/12,1,Q1,2012,5/1/11,5/1/11,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
 Consumer Electronics ," 2,25,889 ",operating,operating,USA,CA,SF Bay Area,Redwood City,1,5/1/14,5,Q2,2014,5/1/14,5/1/14,0,0,0,0,0,0,0,0,0,0,0,0,225889,0,0,0,0,0,0,0,0,225889
 Public Relations ," 12,70,189 ",operating,operating,USA,MA,Boston,Wellesley,2,1/1/05,1,Q1,2005,5/13/11,8/13/13,0,1205189,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270189
 Recruiting ," 7,50,000 ",operating,operating,USA,PA,Pittsburgh,Pittsburgh,1,3/1/09,3,Q1,2009,1/1/11,1/1/11,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
 Curated Web ," 35,29,175 ",closed,not_operating,USA,CA,Los Angeles,Pasadena,2,9/1/07,9,Q3,2007,6/5/09,12/28/09,0,3529175,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,4529175
 Video Streaming ,"53,000",closed,not_operating,USA,MA,Boston,Somerville,2,8/1/09,8,Q3,2009,8/1/09,3/1/10,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53000
 Advertising ," 6,00,000 ",operating,operating,USA,MN,Minneapolis,Saint Paul,1,7/1/06,7,Q3,2006,3/31/08,3/31/08,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
 Analytics ," 1,09,99,990 ",operating,operating,USA,TX,Dallas,Dallas,2,2/1/10,2,Q1,2010,2/18/10,6/27/12,0,1000000,0,0,0,0,0,0,9999990,0,0,0,0,0,0,0,0,0,0,0,0,10999990
 Music Services ," 6,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,2/8/13,2,Q1,2013,7/15/13,10/15/14,400000,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
 Hardware + Software ," 6,56,250 ",operating,operating,USA,KY,Louisville,Louisville,1,4/5/11,4,Q2,2011,5/20/11,5/20/11,0,0,0,0,0,656250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656250
 Marketplaces ," 20,95,000 ",operating,operating,USA,CA,SF Bay Area,Foster City,3,1/1/12,1,Q1,2012,10/1/11,6/10/14,2095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095000
 Social Media ," 5,00,000 ",operating,operating,USA,CA,Los Angeles,Los Angeles,1,4/1/14,4,Q2,2014,10/25/13,10/25/13,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
 Health and Wellness ," 3,55,398 ",operating,operating,USA,CO,CO - Other,Loveland,1,1/1/13,1,Q1,2013,9/20/13,9/20/13,355398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355398
 Real Estate ," 45,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,3,3/1/11,3,Q1,2011,10/1/12,4/28/14,2000000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,7000000
 E-Commerce ," 49,70,000 ",operating,operating,USA,NY,New York City,New York,5,1/7/12,1,Q1,2012,7/5/11,11/13/14,1200000,3770000,0,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,8470000
 E-Commerce ," 2,00,000 ",operating,operating,USA,CA,Anaheim,San Clemente,1,12/1/12,12,Q4,2012,11/1/13,11/1/13,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
 Biotechnology ," 5,70,00,000 ",operating,operating,USA,NY,New York City,New York,2,1/1/13,1,Q1,2013,10/3/13,5/6/14,0,57000000,0,0,0,0,0,0,0,0,0,0,0,33000000,24000000,0,0,0,0,0,0,114000000
 Finance ," 5,07,23,650 ",operating,operating,USA,CA,SF Bay Area,San Francisco,3,1/1/08,1,Q1,2008,5/1/13,7/18/14,0,48223650,0,0,0,2500000,0,0,0,0,0,0,0,0,0,18000000,30223650,0,0,0,0,98947300
 Mobile ," 1,88,78,570 ",operating,operating,USA,NY,New York City,New York,3,1/1/11,1,Q1,2011,1/1/12,8/21/13,0,12200000,0,0,0,0,0,0,6678570,0,0,0,0,9000000,0,0,0,0,0,0,0,27878570
 Social Media ," 30,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,1,1/1/10,1,Q1,2010,1/1/11,1/1/11,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
 Software ," 1,10,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,3,1/1/03,1,Q1,2003,3/22/05,4/29/10,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,15000000
 Clean Energy ," 3,44,00,000 ",operating,operating,USA,NC,Charlotte,Charlotte,3,1/1/07,1,Q1,2007,6/30/08,8/6/13,0,34400000,0,0,0,0,0,0,0,0,0,0,0,5000000,9400000,20000000,0,0,0,0,0,68800000
 Biotechnology ," 1,00,00,000 ",operating,operating,USA,NC,Raleigh,Morrisville,1,1/1/13,1,Q1,2013,9/10/14,9/10/14,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,20000000
 Biotechnology ," 7,50,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,South San Francisco,4,1/1/05,1,Q1,2005,3/1/07,12/20/10,0,75000000,0,0,0,0,0,0,0,0,0,0,0,5000000,15000000,25000000,30000000,0,0,0,0,150000000
 Sports ,"35,000",closed,not_operating,USA,NY,New York City,New York,1,1/1/10,1,Q1,2010,10/31/11,10/31/11,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000
 SEO ," 1,00,000 ",operating,operating,USA,PA,Scranton,Wilkes Barre,1,1/2/14,1,Q1,2014,9/25/14,9/25/14,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
 Mobile ," 60,00,000 ",operating,operating,USA,GA,Atlanta,Atlanta,2,1/1/01,1,Q1,2001,4/19/13,8/14/14,0,1000000,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,6000000
 Hardware + Software ," 1,00,000 ",operating,operating,USA,VA,"Washington, D.C.",Fairfax,1,1/1/95,1,Q1,1995,9/30/07,9/30/07,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
 Education ," 30,00,000 ",operating,operating,USA,MA,Boston,Boston,2,8/1/12,8,Q3,2012,1/1/12,8/21/14,0,3000000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,6000000
 Web Hosting ,"18,150",operating,operating,USA,DC,"Washington, D.C.",Washington,1,1/1/11,1,Q1,2011,3/19/13,3/19/13,18150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150
 Software ," 25,18,753 ",operating,operating,USA,MD,Baltimore,Savage,1,1/1/07,1,Q1,2007,1/31/12,1/31/12,0,2518753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518753
 Photography ," 59,87,460 ",operating,operating,USA,MD,Baltimore,Savage,2,1/1/07,1,Q1,2007,3/15/10,1/31/12,0,5987460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5987460
 Clean Energy ," 9,89,00,000 ",operating,operating,USA,CO,Denver,Golden,3,5/1/01,5,Q2,2001,9/22/06,12/23/08,0,98900000,0,0,0,0,0,0,0,0,0,0,0,0,20000000,75900000,0,0,0,0,0,194800000
 Software ," 22,75,000 ",operating,operating,USA,GA,Atlanta,Atlanta,3,1/1/11,1,Q1,2011,9/4/12,5/16/14,2275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275000
 Energy Management ," 98,78,889 ",operating,operating,USA,CA,SF Bay Area,Oakland,3,1/1/04,1,Q1,2004,8/4/09,6/12/14,0,9728889,0,0,0,150000,0,0,0,0,0,0,0,1500000,8228889,0,0,0,0,0,0,19607778
 Clean Technology ," 15,00,000 ",operating,operating,USA,OR,"Portland, Oregon",Portland,1,1/1/07,1,Q1,2007,12/14/12,12/14/12,0,1500000,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,3000000
 Software ,"75,000",operating,operating,USA,TX,Austin,Austin,1,1/1/08,1,Q1,2008,12/24/10,12/24/10,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000
 Collaboration ," 60,00,000 ",operating,operating,USA,UT,Salt Lake City,Draper,2,2/1/09,2,Q1,2009,7/26/11,5/29/14,1000000,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,11000000
 Software ," 1,56,00,000 ",closed,not_operating,USA,CA,SF Bay Area,San Mateo,1,1/1/05,1,Q1,2005,8/1/07,8/1/07,0,15600000,0,0,0,0,0,0,0,0,0,0,0,15600000,0,0,0,0,0,0,0,31200000
 Consulting ," 22,50,000 ",operating,operating,USA,TX,Dallas,Richardson,1,1/1/00,1,Q1,2000,11/4/09,11/4/09,0,2250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000
 Energy Efficiency ," 3,42,13,869 ",operating,operating,USA,MA,Boston,Cambridge,4,5/1/10,5,Q2,2010,1/1/12,9/23/14,0,34213869,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,49213869
 Sales and Marketing ," 1,87,34,312 ",acquired,not_operating,USA,VA,"Washington, D.C.",Reston,3,1/1/99,1,Q1,1999,12/4/08,6/20/11,0,18734312,0,0,0,0,0,0,0,0,0,0,0,0,0,8800000,4500000,0,0,0,0,32034312
 Enterprise Search ," 3,99,99,998 ",operating,operating,USA,CA,SF Bay Area,Redwood City,6,1/1/07,1,Q1,2007,1/27/09,8/14/14,0,33999999,0,0,0,0,0,0,5999999,0,0,0,0,6000000,10000000,10000000,0,0,0,0,0,65999998
 Curated Web ," 1,00,000 ",acquired,not_operating,USA,NY,New York City,New York,1,3/1/11,3,Q1,2011,3/1/11,3/1/11,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
 Enterprise Software ," 14,42,949 ",operating,operating,USA,WA,Seattle,Seattle,2,9/1/12,9,Q3,2012,10/18/12,12/3/13,0,0,0,0,0,867949,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442949
 Social Media ," 5,00,000 ",acquired,not_operating,USA,OR,"Portland, Oregon",Portland,1,5/1/11,5,Q2,2011,1/1/12,1/1/12,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
 Email ," 3,50,000 ",operating,operating,USA,MA,Boston,Lexington,1,7/1/07,7,Q3,2007,2/20/09,2/20/09,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
 Games ," 35,00,000 ",operating,operating,USA,MA,Boston,Boston,1,3/25/11,3,Q1,2011,5/15/12,5/15/12,0,3500000,0,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,7000000
 Social Media ,"20,000",operating,operating,USA,CA,Los Angeles,Los Angeles,1,1/1/12,1,Q1,2012,7/18/14,7/18/14,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
 Mobile ," 15,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,1/1/11,1,Q1,2011,6/26/13,6/26/13,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
 Games ," 15,00,000 ",acquired,not_operating,CAN,QC,Montreal,Montréal,1,3/15/07,3,Q1,2007,4/15/07,4/15/07,0,1500000,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,3000000
 Technology ,"25,000",operating,operating,USA,OH,Cleveland,Cleveland,1,5/1/14,5,Q2,2014,5/15/14,5/15/14,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
 Content ," 20,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,12/13/10,12,Q4,2010,12/13/10,1/12/12,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000
 Semiconductors ," 1,00,00,000 ",operating,operating,USA,FL,Tampa,St. Petersburg,1,1/1/09,1,Q1,2009,2/18/14,2/18/14,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,20000000
 Advertising ," 5,50,000 ",operating,operating,USA,MO,St. Louis,Saint Louis,3,9/9/08,9,Q3,2008,5/1/12,10/31/13,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000
 Finance ," 8,13,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,4,7/1/09,7,Q3,2009,8/1/10,2/15/12,13000,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813000
 Semiconductors ," 35,69,519 ",operating,operating,USA,CA,San Diego,San Diego,1,1/1/06,1,Q1,2006,9/30/13,9/30/13,0,3569519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569519
 Biotechnology ," 6,75,000 ",operating,operating,USA,MN,Minneapolis,Maple Grove,1,1/1/03,1,Q1,2003,10/10/09,10/10/09,0,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000
 Biotechnology ," 7,05,50,150 ",acquired,not_operating,USA,CA,San Diego,San Diego,3,1/1/11,1,Q1,2011,5/24/12,3/11/14,0,68000000,0,0,0,2550150,0,0,0,0,0,0,0,23000000,45000000,0,0,0,0,0,0,138550150
 Clean Technology ," 2,79,01,875 ",operating,operating,USA,CA,SF Bay Area,Newark,4,1/1/08,1,Q1,2008,2/14/08,3/13/12,0,26400000,0,0,0,1501875,0,0,0,0,0,0,0,7500000,18900000,0,0,0,0,0,0,54301875
 Biotechnology ," 26,50,000 ",operating,operating,USA,GA,Atlanta,Atlanta,1,6/1/11,6,Q2,2011,11/14/13,11/14/13,0,2650000,0,0,0,0,0,0,0,0,0,0,0,0,2650000,0,0,0,0,0,0,5300000
 Analytics ," 64,81,871 ",operating,operating,USA,CT,Hartford,Stamford,3,1/1/10,1,Q1,2010,2/22/12,6/4/14,1981872,4499999,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,8981871
 Software ," 39,01,051 ",operating,operating,USA,NJ,Newark,Somerset,3,1/1/00,1,Q1,2000,4/28/09,5/11/13,0,0,0,0,0,3901051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901051
 Games ," 1,50,00,000 ",operating,operating,USA,CA,Anaheim,Costa Mesa,2,1/1/03,1,Q1,2003,8/28/06,11/30/09,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000
 Image Recognition ," 2,68,000 ",operating,operating,USA,CA,Los Angeles,Los Angeles,1,8/1/09,8,Q3,2009,7/29/12,7/29/12,0,0,0,0,0,0,0,0,0,0,0,0,268000,0,0,0,0,0,0,0,0,268000
 Nanotechnology ," 4,18,001 ",operating,operating,CAN,AB,Calgary,Calgary,1,1/1/11,1,Q1,2011,7/1/13,7/1/13,0,418001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418001
 Big Data Analytics ," 1,00,00,000 ",operating,operating,USA,CA,SF Bay Area,San Mateo,2,1/1/13,1,Q1,2013,1/8/14,9/11/14,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,20000000
 Hardware + Software ," 37,13,582 ",operating,operating,USA,MA,Boston,Wellesley,2,1/1/08,1,Q1,2008,6/2/11,1/3/14,0,3713582,0,0,0,0,0,0,0,0,0,0,0,2700000,1013582,0,0,0,0,0,0,7427164
 Health Care ," 1,71,99,997 ",acquired,not_operating,USA,NM,Albuquerque,Albuquerque,3,7/1/01,7,Q3,2001,10/3/05,4/23/10,0,17199997,0,0,0,0,0,0,0,0,0,0,0,0,8100000,7000000,2099997,0,0,0,0,34399994
 Predictive Analytics ," 1,25,000 ",operating,operating,USA,MA,Boston,Boston,2,1/1/13,1,Q1,2013,1/1/13,1/1/13,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
 Software ," 1,38,00,000 ",operating,operating,USA,MD,Hagerstown,Frederick,3,1/1/12,1,Q1,2012,8/26/13,8/14/14,0,12700000,0,0,1100000,0,0,0,0,0,0,0,0,2700000,10000000,0,0,0,0,0,0,26500000
 Semiconductors ," 4,40,00,000 ",acquired,not_operating,USA,TX,Austin,Austin,3,1/1/04,1,Q1,2004,2/1/05,8/23/07,0,44000000,0,0,0,0,0,0,0,0,0,0,0,5000000,14000000,25000000,0,0,0,0,0,88000000
 Content ," 2,84,50,000 ",acquired,not_operating,USA,CA,SF Bay Area,Mountain View,3,1/1/08,1,Q1,2008,3/24/09,2/23/12,0,28450000,0,0,0,0,0,0,0,0,0,0,0,5750000,12000000,10700000,0,0,0,0,0,56900000
 Health and Wellness ," 10,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,7/1/12,7,Q3,2012,10/8/13,10/8/13,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000
 Semiconductors ," 90,00,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,1,1/1/02,1,Q1,2002,6/13/07,6/13/07,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
 Biotechnology ," 44,38,311 ",operating,operating,USA,CA,San Diego,Carlsbad,2,1/1/05,1,Q1,2005,9/3/10,10/21/10,0,3938310,0,0,0,500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438311
 Manufacturing ," 13,58,26,373 ",acquired,not_operating,USA,MA,Boston,Billerica,4,1/1/02,1,Q1,2002,5/1/06,3/1/13,0,128826373,0,0,0,7000000,0,0,0,0,0,0,0,0,18826373,0,38000000,72000000,0,0,0,264652746
 Health and Wellness ," 10,00,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,1,1/1/11,1,Q1,2011,2/6/14,2/6/14,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,1000000
 Software ," 61,00,100 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,2,1/1/11,1,Q1,2011,4/1/12,12/19/12,1100100,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,11100100
 Curated Web ," 6,75,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,4,1/1/05,1,Q1,2005,6/11/07,8/22/12,0,67100000,0,0,0,0,400000,0,0,0,0,0,0,0,3100000,32500000,31500000,0,0,0,0,134600000
 Health and Wellness ," 7,50,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,7/1/14,7,Q3,2014,9/1/14,9/1/14,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
 Information Services ," 5,00,000 ",closed,not_operating,USA,CA,Anaheim,Irvine,1,1/13/09,1,Q1,2009,1/13/09,1/13/09,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
 E-Commerce ," 1,10,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,1,1/1/11,1,Q1,2011,5/16/13,5/16/13,0,11000000,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,0,0,0,0,0,22000000
 Biotechnology ," 14,80,000 ",operating,operating,USA,OR,"Portland, Oregon",Portland,2,1/1/09,1,Q1,2009,12/9/11,2/12/14,0,1480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480000
 Biotechnology ," 9,02,00,000 ",closed,not_operating,USA,NJ,Newark,Jersey City,6,1/1/05,1,Q1,2005,6/15/09,3/6/12,0,50000000,0,0,0,40200000,0,0,0,0,0,0,0,0,50000000,0,0,0,0,0,0,140200000
 Systems ," 1,12,500 ",operating,operating,USA,MA,Boston,Concord,2,3/14/12,3,Q1,2012,3/14/12,7/1/12,50000,62500,0,0,0,0,0,0,0,0,0,0,0,62500,0,0,0,0,0,0,0,175000
 Mobile Devices ," 55,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,6/1/13,6,Q2,2013,10/23/14,10/23/14,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
 Semiconductors ," 40,00,000 ",operating,operating,USA,CA,SF Bay Area,Fremont,1,1/1/10,1,Q1,2010,7/16/12,7/16/12,0,4000000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,8000000
 Hardware + Software ," 3,42,30,131 ",operating,operating,USA,CA,SF Bay Area,Santa Clara,2,1/1/00,1,Q1,2000,12/28/99,4/7/09,0,34230131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34230131
 Startups ," 6,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,8/1/10,8,Q3,2010,1/22/13,1/22/13,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
 Semiconductors ," 9,10,81,806 ",operating,operating,USA,CA,San Diego,Carlsbad,4,1/1/01,1,Q1,2001,3/15/06,3/21/14,0,91081806,0,0,0,0,0,0,0,0,0,0,0,22000000,10000000,21700000,37381806,0,0,0,0,182163612
 Enterprise Software ," 38,50,000 ",operating,operating,USA,CA,SF Bay Area,Santa Clara,2,1/1/10,1,Q1,2010,11/25/13,7/1/14,0,0,0,3850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850000
 Finance ,"16,500",operating,operating,USA,SC,Myrtle Beach,Florence,1,7/1/14,7,Q3,2014,7/16/14,7/16/14,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
 Travel ," 50,00,000 ",operating,operating,USA,MD,MD - Other,Marion Station,1,1/1/99,1,Q1,1999,9/17/12,9/17/12,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000
 Hardware + Software ," 4,37,75,000 ",acquired,not_operating,USA,CA,SF Bay Area,Santa Clara,3,1/1/09,1,Q1,2009,8/29/11,12/16/13,0,43775000,0,0,0,0,0,0,0,0,0,0,0,7500000,11075000,25200000,0,0,0,0,0,87550000
 E-Commerce ," 2,50,000 ",operating,operating,USA,NJ,Newark,Clifton,1,5/1/12,5,Q2,2012,9/21/14,9/21/14,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
 Software ," 2,10,00,000 ",operating,operating,USA,NC,Raleigh,Morrisville,1,1/1/99,1,Q1,1999,2/10/05,2/10/05,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,0,0,0,0,0,42000000
 E-Commerce ," 4,50,000 ",operating,operating,USA,NV,Las Vegas,Henderson,1,1/1/10,1,Q1,2010,7/30/10,7/30/10,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
 Social Media ,"25,000",operating,operating,USA,CA,SF Bay Area,Palo Alto,1,6/21/12,6,Q2,2012,1/1/12,1/1/12,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
 Cloud Computing ," 33,20,000 ",operating,operating,USA,CA,SF Bay Area,Mountain View,2,6/1/10,6,Q2,2010,5/1/12,5/10/12,0,3320000,0,0,0,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0,6620000
 Biotechnology ," 4,50,00,000 ",operating,operating,USA,MI,Detroit,Ann Arbor,3,1/1/06,1,Q1,2006,5/5/09,4/7/14,0,36000000,0,0,0,9000000,0,0,0,0,0,0,0,36000000,0,0,0,0,0,0,0,81000000
 Hospitality ," 2,10,00,000 ",operating,operating,USA,IL,Chicago,Chicago,1,1/1/10,1,Q1,2010,4/14/14,4/14/14,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000
 Clean Energy ," 1,50,000 ",operating,operating,USA,MA,Boston,Andover,1,3/15/11,3,Q1,2011,5/1/11,5/1/11,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
 Transportation ," 33,25,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,6,1/1/12,1,Q1,2012,6/1/09,4/2/14,1500000,331000000,0,0,0,0,0,0,0,0,0,0,0,6000000,15000000,60000000,250000000,0,0,0,0,663500000
 Analytics ," 37,98,067 ",operating,operating,CAN,ON,Moncton,Moncton,5,2/9/09,2,Q1,2009,2/11/10,4/5/11,956157,1398369,0,0,0,0,1443541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798067
 Biotechnology ," 21,90,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,3,1/1/02,1,Q1,2002,5/11/11,3/29/13,0,1020000,0,0,0,1170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190000
 Education ," 10,30,00,000 ",operating,operating,USA,CA,Santa Barbara,Carpinteria,1,1/1/95,1,Q1,1995,1/16/13,1/16/13,0,0,0,0,0,0,0,0,103000000,0,0,0,0,0,0,0,0,0,0,0,0,103000000
 Fitness ,"85,000",operating,operating,USA,VA,Alexandria,Alexandria,3,1/1/13,1,Q1,2013,6/11/13,7/1/14,70000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
 Mobile ," 11,70,000 ",operating,operating,USA,IL,Chicago,Westmont,2,1/1/07,1,Q1,2007,6/21/10,8/27/12,0,1170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170000
